, что :  count:3180  textCnt:1255
2 по :  count:2  textCnt:2
чельцов . :  count:2  textCnt:1
лаборатория айдахо :  count:2  textCnt:1
его следую :  count:2  textCnt:2
поход эрна :  count:2  textCnt:1
точно не :  count:2  textCnt:2
смог развивать :  count:2  textCnt:2
два тайконавтами :  count:2  textCnt:2
свой роль :  count:2  textCnt:2
лазер воздушный :  count:2  textCnt:1
2003 el61 :  count:2  textCnt:2
проект научный :  count:2  textCnt:1
тенденция к :  count:2  textCnt:2
в издание :  count:2  textCnt:2
комета состою :  count:2  textCnt:2
промзона бронзовый :  count:2  textCnt:1
баз нато :  count:2  textCnt:1
подготовленный по :  count:2  textCnt:2
закончен , :  count:2  textCnt:2
останавливать автомобиль :  count:2  textCnt:2
рацион . :  count:2  textCnt:2
и метод :  count:2  textCnt:2
. председатель :  count:2  textCnt:2
цитирую reuters :  count:2  textCnt:2
головной болею :  count:2  textCnt:2
данный решение :  count:2  textCnt:2
вдв бундесвер :  count:2  textCnt:2
новое неисправность :  count:2  textCnt:2
планет скорее :  count:2  textCnt:2
мощный за :  count:2  textCnt:2
на действительный :  count:2  textCnt:2
обработка , :  count:2  textCnt:2
решение новое :  count:2  textCnt:2
осуществлен с :  count:2  textCnt:2
и бтр :  count:2  textCnt:2
королева россия :  count:2  textCnt:2
может увеличить :  count:2  textCnt:2
скоростной поезд :  count:2  textCnt:1
вечер , :  count:2  textCnt:2
бы раз :  count:2  textCnt:2
рыбак и :  count:2  textCnt:2
, образуя :  count:2  textCnt:2
среда сообщил :  count:2  textCnt:2
за пища :  count:2  textCnt:2
ядерный авария :  count:2  textCnt:2
грунт в :  count:2  textCnt:2
якорь волна :  count:2  textCnt:2
перейти к :  count:2  textCnt:2
keck на :  count:2  textCnt:2
продолжаюсь уж :  count:2  textCnt:2
миссия swift :  count:2  textCnt:2
который опубликован :  count:2  textCnt:2
это потребовал :  count:2  textCnt:2
из корнуэльский :  count:2  textCnt:2
по край :  count:2  textCnt:2
растительный масло :  count:2  textCnt:1
возраст 13 :  count:2  textCnt:2
плейер sony :  count:2  textCnt:1
и лидер :  count:2  textCnt:2
внешний источник :  count:2  textCnt:2
как обязательный :  count:2  textCnt:2
канал связь :  count:2  textCnt:2
линейка , :  count:2  textCnt:2
перепарковка космический :  count:2  textCnt:2
. синтез :  count:2  textCnt:2
такой прибор :  count:2  textCnt:1
появление этот :  count:2  textCnt:2
заметный расстояние :  count:2  textCnt:2
в дублин :  count:2  textCnt:2
подобный прибор :  count:2  textCnt:2
суть , :  count:2  textCnt:2
один российский :  count:2  textCnt:2
свидетельство , :  count:2  textCnt:2
ломоносовский хребет :  count:2  textCnt:1
данные разведка :  count:2  textCnt:2
и пришел :  count:2  textCnt:2
ближайший столетие :  count:2  textCnt:2
сажать не :  count:2  textCnt:2
космос вышел :  count:2  textCnt:2
для необходимый :  count:2  textCnt:1
единственный в :  count:2  textCnt:2
намерен сравнить :  count:2  textCnt:2
есть издан :  count:2  textCnt:2
с серьезными :  count:2  textCnt:2
буря за :  count:2  textCnt:1
современный угроза :  count:2  textCnt:1
9 месяц :  count:2  textCnt:2
помещаюсь на :  count:2  textCnt:2
геологический структура :  count:2  textCnt:2
выразил глубокий :  count:2  textCnt:2
ближайший возможность :  count:2  textCnt:2
radio на :  count:2  textCnt:2
воинский дисциплина :  count:2  textCnt:1
новый научный :  count:2  textCnt:2
уран в :  count:2  textCnt:2
снабжаю сила :  count:2  textCnt:2
начало апрель :  count:2  textCnt:2
непосредственно на :  count:2  textCnt:2
за высокий :  count:2  textCnt:2
нахожусь именно :  count:2  textCnt:2
плесецк под :  count:2  textCnt:2
панда . :  count:2  textCnt:2
время мы :  count:2  textCnt:2
алексей леон :  count:2  textCnt:1
нем утверждаюсь :  count:2  textCnt:2
речь есть :  count:2  textCnt:2
российский ракетоноситель :  count:2  textCnt:2
респондент . :  count:2  textCnt:2
модель материя :  count:2  textCnt:2
нормальный материя :  count:2  textCnt:1
знание . :  count:2  textCnt:2
четыре транспондерами :  count:2  textCnt:2
выделяю радиоактивный :  count:2  textCnt:2
действительно ли :  count:2  textCnt:1
экземпляр , :  count:2  textCnt:2
и определить :  count:2  textCnt:2
за сбоя :  count:2  textCnt:2
словакия . :  count:2  textCnt:1
грегори fred :  count:2  textCnt:2
удивительно , :  count:2  textCnt:2
вентильный матрица :  count:2  textCnt:2
под лёд :  count:2  textCnt:1
ракетный корабль :  count:2  textCnt:2
где шаттл :  count:2  textCnt:2
из целее :  count:2  textCnt:2
монастырь , :  count:2  textCnt:2
может занять :  count:2  textCnt:2
год государственный :  count:2  textCnt:2
саламандра с :  count:2  textCnt:1
рота морской :  count:2  textCnt:2
посадка отделяюсь :  count:2  textCnt:2
наземный комплекс :  count:2  textCnt:2
другой подразделение :  count:2  textCnt:2
заметный с :  count:2  textCnt:2
кожа человек :  count:2  textCnt:2
среднемагистральных самолёт :  count:2  textCnt:2
5 астрономический :  count:2  textCnt:2
контроль специалист :  count:2  textCnt:2
сша билл :  count:2  textCnt:2
поведение космический :  count:2  textCnt:2
разработка истребитель :  count:2  textCnt:2
добрева , :  count:2  textCnt:1
, оружие :  count:2  textCnt:2
есть управлять :  count:2  textCnt:2
среда opportunity :  count:2  textCnt:2
проверка и :  count:2  textCnt:2
научный данные :  count:2  textCnt:2
от стоимость :  count:2  textCnt:2
широкий опыт :  count:2  textCnt:2
обследовал и :  count:2  textCnt:2
и глина :  count:2  textCnt:2
это же :  count:2  textCnt:2
минпромэнерго , :  count:2  textCnt:2
проект участвую :  count:2  textCnt:2
защитник отечество :  count:2  textCnt:1
возможный использование :  count:2  textCnt:2
телевещание в :  count:2  textCnt:2
исследователь и :  count:2  textCnt:2
давно истек :  count:2  textCnt:2
компания стив :  count:2  textCnt:2
самоубийство кит :  count:2  textCnt:1
конкурс есть :  count:2  textCnt:1
имя министр :  count:2  textCnt:2
переохлаждение . :  count:2  textCnt:2
пять ракета :  count:2  textCnt:2
качество на :  count:2  textCnt:2
баз должен :  count:2  textCnt:2
впервые , :  count:2  textCnt:2
под угол :  count:2  textCnt:2
, общий :  count:2  textCnt:2
ров . :  count:2  textCnt:2
резок увеличился :  count:2  textCnt:2
подниматься и :  count:2  textCnt:2
14 военнослужащий :  count:2  textCnt:2
крыса , :  count:2  textCnt:2
